Freiburg i.Ue./Fribourg,Kanton Freiburg
Freienbach,Kanton Schwyz
Freienstein-Teufen,Kanton Zürich ülach
Freienwil,Kanton Aargau
Freimettigen,Kanton Bern
Frenkendorf,Kanton Basel
Fresens,Kanton Neuenburg
Frick,Kanton Aargau
Froideville,Kanton Waadt
Frutigen,Kanton Bern
Ftan,Kanton Graubünden
Fuldera,Kanton Graubünden
Fulenbach,Kanton Solothurn
Füllinsdorf,Kanton Basel
Full-Reuenthal,Kanton Aargau
Fully,Kanton Tessin
Furna,Kanton Graubünden ättigau
Fürstenau,Kanton Graubünden
Gächlingen,Kanton Schaffhausen
Gachnang,Kanton Thurgau
Gadmen,Kanton Bern
Gais,Kanton Appenzell
Gaiserwald,Kanton St. Gallen . Gallen
Galgenen,Kanton Schwyz
Gallenkirch,Kanton Aargau
Galmiz,Kanton Freiburg
Gals,Kanton Bern
Gampel,Kanton Tessin
Gampelen,Kanton Bern
Gams,Kanton St. Gallen
Gänsbrunnen,Kanton Solothurn
Gansingen,Kanton Aargau
Ganterschwil,Kanton St. Gallen
Gebenstorf,Kanton Aargau
Gelfingen,Kanton Luzern
Gelterfingen,Kanton Bern
Gelterkinden,Kanton Basel
Geltwil,Kanton Aargau
Gempen,Kanton Solothurn
Gempenach,Kanton Freiburg
Genestrerio,Kanton Tessin
Genève,Kanton Genf
Genolier,Kanton Waadt
Genthod,Kanton Genf
Gerlafingen,Kanton Solothurn
Geroldswil- Kanton Zürich
Gerra (Gambarogno),Kanton Tessin
Gerra (Verzasca),Kanton Tessin
Gersau,Kanton Schwyz
Gerzensee,Kanton Bern
Gettnau,Kanton Luzern
Geuensee,Kanton Luzern
Ghirone,Kanton Tessin
Giebenach,Kanton Basel
Giez,Kanton Waadt
Giffers,Kanton Freiburg
Gilly,Kanton Waadt
Gimel,Kanton Waadt
Gingins,Kanton Waadt
Giornico,Kanton Tessin
Gipf-Oberfrick,Kanton Aargau
Gisikon,Kanton Luzern

Giswil,Kanton Obwalden
Giubiasco,Kanton Tessin
Givisiez,Kanton Freiburg
Givrins,Kanton Waadt
Gland,Kanton Waadt
Glarus,Kanton Glarus
Glattfelden,Kanton Zürich ülach
Gletterens,Kanton Freiburg
Glovelier,Kanton Jura élémont
Gnosca,Kanton Tessin
Golaten,Kanton Bern
Goldach SG,Kanton St. Gallen
Goldingen,Kanton St. Gallen -Gaster
Gollion,Kanton Waadt
Gommiswald,Kanton St. Gallen -Gaster
Gondiswil,Kanton Bern
Gonten,Kanton Appenzell
Gontenschwil,Kanton Aargau
Gordevio,Kanton Tessin
Gordola,Kanton Tessin
Gorduno,Kanton Tessin
Gorgier,Kanton Neuenburg
Göschenen,Kanton Uri
Gossau SG,Kanton St. Gallen . Gallen
Gossau ZH,Kanton Zürich
Gossens,Kanton Waadt
Gossliwil,Kanton Solothurn
Gottlieben,Kanton Thurgau
Goumoens-la-Ville,Kanton Waadt
Goumoens-le-Jux,Kanton Waadt
Goumois,Kanton Jura -Montagnes
Graben,Kanton Bern
Grabs,Kanton St. Gallen
Grächen,Kanton Tessin
Grafenried,Kanton Bern
Grafschaft,Kanton Tessin
Grancia,Kanton Tessin
Grancy,Kanton Waadt
Grandcour,Kanton Waadt
Grandevent,Kanton Waadt
Grandfontaine,Kanton Jura
Grandson,Kanton Waadt
Grandval,Kanton Bern
Grandvaux,Kanton Waadt
Grandvillard,Kanton Freiburg ère
Granges (Veveyse),Kanton Freiburg
Granges-Paccot,Kanton Freiburg
Granges-près-Marnand,Kanton Waadt
Grangettes,Kanton Freiburg âne
Gränichen,Kanton Aargau
Gravesano,Kanton Tessin
Greifensee,Kanton Zürich
Grellingen,Kanton Basel
Grenchen,Kanton Solothurn
Greng,Kanton Freiburg
Grengiols,Kanton Tessin Östlich Raron
Grens,Kanton Waadt
Greppen,Kanton Luzern
Gresso,Kanton Tessin
Gressy,Kanton Waadt
Gretzenbach,Kanton Solothurn
Grimentz,Kanton Tessin
Grimisuatz,Kanton Tessin
Grindel,Kanton Solothurn
Grindelwald,Kanton Bern
Grolley,Kanton Freiburg
Grône,Kanton Tessin
Grono,Kanton Graubünden ësa
Grossaffoltern,Kanton Bern
Grossdietwil,Kanton Luzern
Grosshöchstetten,Kanton Bern
Grosswangen,Kanton Luzern
Grub,Kanton Appenzell
Grüningen,Kanton Zürich
Grüsch,Kanton Graubünden ättigau
Gruyères,Kanton Freiburg ère
Gryon,Kanton Waadt
Gsteig bei Gstaad,Kanton Bern
Gsteigwiler,Kanton Bern
Guarda,Kanton Graubünden
Gudo,Kanton Tessin
Guggisberg,Kanton Bern
Gündlischwand,Kanton Bern
Günsberg,Kanton Solothurn
Guntmadingen,Kanton Schaffhausen
Gunzgen,Kanton Solothurn
Gunzwil,Kanton Luzern
Gurbrü,Kanton Bern
Gurmels,Kanton Freiburg
Gurtnellen,Kanton Uri
Gurzelen,Kanton Bern
Gutenburg,Kanton Bern
Guttannen,Kanton Bern
Guttet-Feschel,Kanton Tessin
Güttingen,Kanton Thurgau
Gy,Kanton Genf
Habkern,Kanton Bern
Habsburg,Kanton Aargau
Häfelfingen,Kanton Basel
Hagenbuch,Kanton Zürich
Hägendorf,Kanton Solothurn
Häggenschwil,Kanton St. Gallen . Gallen
Hägglingen,Kanton Aargau
Hagneck,Kanton Bern
Haldenstein,Kanton Graubünden
Hallau,Kanton Schaffhausen
Hallwil,Kanton Aargau
Halten,Kanton Solothurn
Hämikon,Kanton Luzern
Härkingen,Kanton Solothurn äu
Hasle (LU),Kanton Luzern
Hasle bei Burgdorf,Kanton Bern
Haslen,Kanton Glarus
Hasliberg,Kanton Bern
Hauenstein-Ifenthal,Kanton Solothurn ösgen
Hauptwil-Gottshaus,Kanton Thurgau
Hausen,Kanton Aargau
Hausen am Albis,Kanton Zürich
Hauterive (FR),Kanton Freiburg
Hauterive (NE),Kanton Neuenburg âtel
Hauteville,Kanton Freiburg ère
Haut-Intyamon,Kanton Freiburg ère
Häutligen,Kanton Bern
Haut-Vully,Kanton Freiburg
Hedingen,Kanton Zürich
Hefenhofen,Kanton Thurgau
Heiden,Kanton Appenzell
Heiligenschwendi,Kanton Bern
Heimberg,Kanton Bern
Heimenhausen,Kanton Bern
Heimiswil,Kanton Bern
Heinrichswil-Winistorf,Kanton Solothurn
Heitenried,Kanton Freiburg
Hellikon,Kanton Aargau
Hellsau,Kanton Bern
Hemberg,Kanton St. Gallen
Hemishofen,Kanton Schaffhausen
Hemmental,Kanton Schaffhausen
Hemmiken,Kanton Basel
Hendschiken,Kanton Aargau
Henggart,Kanton Zürich
Henniez,Kanton Waadt
Herbetswil,Kanton Solothurn
Herbligen,Kanton Bern
Herdern,Kanton Thurgau
Hérémence,Kanton Tessin érens
Hergiswil (NW),Kanton Nidwalden
Hergiswil bei Willisau,Kanton Luzern
Herisau,Kanton Appenzell
Hermance,Kanton Genf
Hermenches,Kanton Waadt
Hermetschwil-Staffeln,Kanton Aargau
Hermiswil,Kanton Bern
Hermrigen,Kanton Bern
Herrliberg,Kanton Zürich
Hersberg,Kanton Basel
Hersiwil,Kanton Solothurn
Herznach,Kanton Aargau
Herzogenbuchsee,Kanton Bern
Hessigkofen,Kanton Solothurn
Hettlingen,Kanton Zürich
Hildisrieden,Kanton Luzern
Hilfikon,Kanton Aargau
Hilterfingen,Kanton Bern
Himmelried,Kanton Solothurn
Hindelbank,Kanton Bern
Hinterrhein,Kanton Graubünden
Hinwil,Kanton Zürich
Hirschthal,Kanton Aargau
Hirzel,Kanton Zürich
Hittnau,Kanton Zürich äffikon
Hitzkirch,Kanton Luzern
Hochdorf,Kanton Luzern
Hochfelden,Kanton Zürich ülach
Höchstetten,Kanton Bern
Hochwald,Kanton Solothurn
Hofen,Kanton Schaffhausen
Höfen bei Thun,Kanton Bern
Hofstetten bei Brienz,Kanton Bern
Hofstetten ZH,Kanton Zürich
Hofstetten-Flüh,Kanton Solothurn
Hohenrain,Kanton Luzern
Hohentannen,Kanton Thurgau
Hohtenn,Kanton Tessin
Holderbank,Kanton Aargau
Holderbank,Kanton Solothurn
Hölstein,Kanton Basel
Holziken,Kanton Aargau
Homberg,Kanton Bern
Hombrechtikon,Kanton Zürich
Homburg,Kanton Thurgau
Honau,Kanton Luzern
Horgen,Kanton Zürich
Höri,Kanton Zürich ülach
Horn,Kanton Thurgau
Hornussen,Kanton Aargau
Horrenbach-Buchen,Kanton Bern
Horriwil,Kanton Solothurn
Horw,Kanton Luzern

Hospental,Kanton Uri
Hottwil,Kanton Aargau
Hubersdorf,Kanton Solothurn
Humlikon,Kanton Zürich
Hundwil,Kanton Appenzell
Hünenberg,Kanton Zug
Hüniken,Kanton Solothurn
Hüntwangen,Kanton Zürich ülach
Hunzenschwil,Kanton Aargau
Hütten,Kanton Zürich
Hüttikon,Kanton Zürich
Hüttlingen,Kanton Thurgau
Huttwil,Kanton Bern
Hüttwilen,Kanton Thurgau
Icogne,Kanton Tessin
Iffwil,Kanton Bern
Igis,Kanton Graubünden
Ilanz,Kanton Graubünden
Illgau,Kanton Schwyz
Illnau-Effretikon,Kanton Zürich äffikon
Indemini,Kanton Tessin
Inden,Kanton Tessin
Ingenbohl,Kanton Schwyz
Inkwil,Kanton Bern
Innerferrera,Kanton Graubünden
Innerthal,Kanton Schwyz
Innertkirchen,Kanton Bern
Ins,Kanton Bern
Interlaken,Kanton Bern
Intragna,Kanton Tessin
Inwil,Kanton Luzern
Ipsach,Kanton Bern
Iragna,Kanton Tessin
Iseltwald,Kanton Bern

Isenthal,Kanton Uri
Iseo,Kanton Tessin
Isérables,Kanton Tessin
Islisberg,Kanton Aargau
Isone,Kanton Tessin
Isorno,Kanton Tessin
Itingen,Kanton Basel
Ittenthal,Kanton Aargau
Ittigen,Kanton Bern
Jaberg,Kanton Bern

Jaun,Kanton Freiburg ère
Jegenstorf,Kanton Bern
Jenaz,Kanton Graubünden ättigau
Jenins,Kanton Graubünden
Jens,Kanton Bern
Jeuss,Kanton Freiburg
Jona,Kanton St. Gallen -Gaster
Jonen,Kanton Aargau
Jongny,Kanton Waadt
Jonschwil,Kanton St. Gallen
Jouxtens-Mézery,Kanton Waadt
Juriens,Kanton Waadt
Jussy,Kanton Genf
Kaiseraugst,Kanton Aargau
Kaiserstuhl,Kanton Aargau
Kaisten,Kanton Aargau
Kallern,Kanton Aargau
Kallnach,Kanton Bern
Kaltbrunn SG,Kanton St. Gallen -Gaster
Kammersrohr,Kanton Solothurn
Kandergrund,Kanton Bern
Kandersteg,Kanton Bern
Känerkinden,Kanton Basel
Kappel,Kanton Solothurn
Kappel am Albis,Kanton Zürich
Kappelen,Kanton Bern
Kaufdorf,Kanton Bern
Kehrsatz,Kanton Bern
Kemmental,Kanton Thurgau
Kernenried,Kanton Bern

Kerns,Kanton Obwalden
Kerzers,Kanton Freiburg
Kesswil,Kanton Thurgau
Kestenholz,Kanton Solothurn äu
Kienberg,Kanton Solothurn ösgen
Kienersrüti,Kanton Bern
Kiesen,Kanton Bern
Kilchberg (BL),Kanton Basel
Kilchberg ZH,Kanton Zürich
Killwangen,Kanton Aargau
Kippel,Kanton Tessin
Kirchberg,Kanton St. Gallen
Kirchberg (BE),Kanton Bern
Kirchdorf (BE),Kanton Bern
Kirchenthurnen,Kanton Bern
Kirchleerau,Kanton Aargau
Kirchlindach,Kanton Bern
Kleinandelfingen,Kanton Zürich
Kleinbösingen,Kanton Freiburg
Kleindietwil,Kanton Bern
Kleinlützel,Kanton Solothurn
Klingnau,Kanton Aargau
Klosters-Serneus,Kanton Graubünden ättigau
Kloten,Kanton Zürich ülach
Knonau,Kanton Zürich
Knutwil,Kanton Luzern
Koblenz,Kanton Aargau
Kölliken,Kanton Aargau
Köniz,Kanton Bern
Konolfingen,Kanton Bern
Koppigen,Kanton Bern
Kradolf-Schönenberg,Kanton Thurgau
Krattigen,Kanton Bern
Krauchthal,Kanton Bern
Kreuzlingen,Kanton Thurgau
Kriechenwil,Kanton Bern
Kriegstetten,Kanton Solothurn
Kriens,Kanton Luzern
Krinau,Kanton St. Gallen
Küblis,Kanton Graubünden ättigau
Künten,Kanton Aargau
Küsnacht ZH,Kanton Zürich
Küssnacht SZ,Kanton Schwyz
Küttigen,Kanton Aargau
Küttigkofen,Kanton Solothurn
Kyburg,Kanton Zürich äffikon
Kyburg-Buchegg,Kanton Solothurn
La Brévine,Kanton Neuenburg
La Brillaz,Kanton Freiburg
La Chaux (Cossonay),Kanton Waadt
La Chaux-de-Fonds,Kanton Neuenburg Fonds
La Chaux-des-Breuleux,Kanton Jura -Montagnes
La Chaux-du-Milieu,Kanton Neuenburg
La Côte-aux-Fées,Kanton Neuenburg  Travers
La Ferrière,Kanton Bern
La Folliaz,Kanton Freiburg âne
La Heutte,Kanton Bern
La Neuveville,Kanton Bern
La Praz,Kanton Waadt
La Punt-Chamues-ch,Kanton Graubünden
La Rippe,Kanton Waadt
La Roche,Kanton Freiburg ère
La Sagne,Kanton Neuenburg Fonds
La Sarraz,Kanton Waadt
La Sonnaz,Kanton Freiburg
La Tour-de-Peilz,Kanton Waadt
La Verrerie,Kanton Freiburg
Laax,Kanton Graubünden
L'Abbaye,Kanton Waadt ée
L'Abergement,Kanton Waadt
Lachen,Kanton Schwyz
Laconnex,Kanton Genf
Ladir,Kanton Graubünden
Lajoux (JU),Kanton Jura -Montagnes
Lalden,Kanton Tessin
Lamboing,Kanton Bern
Lamone,Kanton Tessin
Lampenberg,Kanton Basel
Lancy,Kanton Genf
Landiswil,Kanton Bern
Langenbruck,Kanton Basel
Längenbühl,Kanton Bern
Langendorf,Kanton Solothurn
Langenthal,Kanton Bern
Langnau am Albis,Kanton Zürich
Langnau im Emmental,Kanton Bern
Langrickenbach,Kanton Thurgau
Langwies,Kanton Graubünden
Lantsch/Lenz,Kanton Graubünden
Lauenen,Kanton Bern
Lauerz,Kanton Schwyz
Läufelfingen,Kanton Basel
Laufen,Kanton Basel
Laufenburg,Kanton Aargau
Laufen-Uhwiesen,Kanton Zürich
Laupen,Kanton Bern
Laupersdorf,Kanton Solothurn
Lauperswil,Kanton Bern
Lausanne,Kanton Waadt
Lausen,Kanton Basel
Lauterbrunnen,Kanton Bern
Lauwil,Kanton Basel
Lavertezzo,Kanton Tessin
Lavey-Morcles,Kanton Waadt
Lavigny,Kanton Waadt
Lavin,Kanton Graubünden
Lax,Kanton Tessin
Le Bémont (JU),Kanton Jura -Montagnes
Le Cerneux-Péquignot,Kanton Neuenburg
Le Châtelard,Kanton Freiburg âne
Le Chenit,Kanton Waadt ée
Le Flon,Kanton Freiburg
Le Glèbe,Kanton Freiburg
Le Grand-Saconnex,Kanton Genf
Le Landeron,Kanton Neuenburg âtel
Le Lieu,Kanton Waadt ée
Le Locle,Kanton Neuenburg
Le Mont-sur-Lausanne,Kanton Waadt
Le Mouret,Kanton Freiburg
Le Noirmont,Kanton Jura -Montagnes
Le Pâquier (FR),Kanton Freiburg ère
Le Pâquier (NE),Kanton Neuenburg  Ruz
Le Peuchapatte,Kanton Jura -Montagnes
Le Vaud,Kanton Waadt
Léchelles,Kanton Freiburg
Leggia,Kanton Graubünden ësa
Leibstadt,Kanton Aargau
Leimbach,Kanton Aargau
Leimiswil,Kanton Bern
Leissigen,Kanton Bern
Lengnau,Kanton Aargau
Lengnau (BE),Kanton Bern üren
Lengwil,Kanton Thurgau
Lenk,Kanton Bern
Lens,Kanton Tessin
Lenzburg,Kanton Aargau
Les Agettes,Kanton Tessin érens
Les Bayards,Kanton Neuenburg  Travers
Les Bois,Kanton Jura -Montagnes
Les Brenets,Kanton Neuenburg
Les Breuleux,Kanton Jura -Montagnes
Les Clées,Kanton Waadt
Les Cullayes,Kanton Waadt
Les Enfers,Kanton Jura -Montagnes
Les Geneveys-sur-Coffrane,Kanton Neuenburg  Ruz
Les Genevez (JU),Kanton Jura -Montagnes
Les Hauts-Geneveys,Kanton Neuenburg  Ruz
Les Montets,Kanton Freiburg
Les Planchettes,Kanton Neuenburg Fonds
Les Pommerats,Kanton Jura -Montagnes
Les Ponts-de-Martel,Kanton Neuenburg
Les Tavernes,Kanton Waadt
Les Thioleyres,Kanton Waadt
Les Verrières,Kanton Neuenburg  Travers

Leuggelbach,Kanton Glarus
Leuggern,Kanton Aargau
Leuk,Kanton Tessin
Leukerbad,Kanton Tessin
Leutwil,Kanton Aargau
Leuzigen,Kanton Bern üren
Leysin,Kanton Waadt
Leytron,Kanton Tessin
Lichtensteig,Kanton St. Gallen
Liddes,Kanton Tessin
Liedertswil,Kanton Basel
Lieli,Kanton Luzern
Liesberg,Kanton Basel
Liestal,Kanton Basel
Ligerz,Kanton Bern
Lignerolle,Kanton Waadt
Lignières,Kanton Neuenburg âtel
Ligornetto,Kanton Tessin
Limpach,Kanton Bern
Lindau,Kanton Zürich äffikon
Linden,Kanton Bern
Linescio,Kanton Tessin
Linn,Kanton Aargau
Linthal,Kanton Glarus
L'Isle,Kanton Waadt
Littau,Kanton Luzern
Locarno,Kanton Tessin
Lodrino,Kanton Tessin
Lohn,Kanton Graubünden
Lohn (SH),Kanton Schaffhausen
Lohn-Ammannsegg,Kanton Solothurn
Löhningen,Kanton Schaffhausen
Lohnstorf,Kanton Bern
Lommis,Kanton Thurgau ünchwilen
Lommiswil,Kanton Solothurn
Lonay,Kanton Waadt
Longirod,Kanton Waadt
Losone,Kanton Tessin
Lostallo,Kanton Graubünden ësa
Lostorf,Kanton Solothurn ösgen
Lotzwil,Kanton Bern
Lovatens,Kanton Waadt
Loveresse,Kanton Bern
Lü,Kanton Graubünden
Lucens,Kanton Waadt
Luchsingen,Kanton Glarus
Ludiano,Kanton Tessin
Lüen,Kanton Graubünden
Lufingen,Kanton Zürich ülach
Lugaggia,Kanton Tessin
Lugano,Kanton Tessin
Lugnez,Kanton Jura
Luins,Kanton Waadt
Lully,Kanton Waadt
Lully (FR),Kanton Freiburg
Lumbrein,Kanton Graubünden
Lumino,Kanton Tessin
Lungern,Kanton Obwalden
Lupfig,Kanton Aargau
Lupsingen,Kanton Basel
Lurtigen,Kanton Freiburg
Lüscherz,Kanton Bern
Lussery-Villars,Kanton Waadt
Lüsslingen,Kanton Solothurn
Lussy-sur-Morges,Kanton Waadt
Luterbach,Kanton Solothurn
Lüterkofen-Ichertswil,Kanton Solothurn
Lüterswil-Gächliwil,Kanton Solothurn
Luthern,Kanton Luzern
Lütisburg,Kanton St. Gallen
Lutry,Kanton Waadt
Lütschental,Kanton Bern
Lützelflüh,Kanton Bern
Lutzenberg,Kanton Appenzell
Luven,Kanton Graubünden
Luzein,Kanton Graubünden ättigau
Luzern,Kanton Luzern
Lyss,Kanton Bern
Lyssach,Kanton Bern
Madiswil,Kanton Bern
Madulain,Kanton Graubünden
Magadino,Kanton Tessin
Magden,Kanton Aargau
Mägenwil,Kanton Aargau
Maggia,Kanton Tessin
Magliaso,Kanton Tessin
Maienfeld,Kanton Graubünden
Mairengo,Kanton Tessin
Maisprach,Kanton Basel
Maladers,Kanton Graubünden
Malans,Kanton Graubünden
Malapalud,Kanton Waadt
Malix,Kanton Graubünden
Malleray,Kanton Bern
Malters,Kanton Luzern
Malvaglia,Kanton Tessin
Mammern,Kanton Thurgau
Mandach,Kanton Aargau
Männedorf,Kanton Zürich
Manno,Kanton Tessin
Maracon,Kanton Waadt
Marbach,Kanton St. Gallen
Marbach (LU),Kanton Luzern
Marchissy,Kanton Waadt
Marin-Epagnier,Kanton Neuenburg âtel
Marly,Kanton Freiburg
Marmorera,Kanton Graubünden
Marnand,Kanton Waadt
Maroggia,Kanton Tessin
Marsens,Kanton Freiburg ère
Märstetten,Kanton Thurgau
Marthalen,Kanton Zürich
Martherenges,Kanton Waadt
Martigny,Kanton Tessin
Martigny-Combe,Kanton Tessin
Martisberg,Kanton Tessin Östlich Raron
Maschwanden,Kanton Zürich
Mase,Kanton Tessin érens
Massagno,Kanton Tessin
Massongex,Kanton Tessin . Moritz
Massonnens,Kanton Freiburg âne
Mastrils,Kanton Graubünden
Mathod,Kanton Waadt
Mathon,Kanton Graubünden
Matran,Kanton Freiburg

Matt,Kanton Glarus
Matten bei Interlaken,Kanton Bern
Mattstetten,Kanton Bern
Matzendorf,Kanton Solothurn
Matzingen,Kanton Thurgau
Mauborget,Kanton Waadt
Mauensee,Kanton Luzern
Maur,Kanton Zürich
Mauraz,Kanton Waadt
Medeglia,Kanton Tessin
Medel (Lucmagn),Kanton Graubünden
Meggen,Kanton Luzern
Meienried,Kanton Bern üren
Meierskappel,Kanton Luzern
Meikirch,Kanton Bern
Meilen,Kanton Zürich
Meinier,Kanton Genf
Meinisberg,Kanton Bern üren
Meiringen,Kanton Bern
Meisterschwanden,Kanton Aargau
Melano,Kanton Tessin
Melchnau,Kanton Bern
Melide,Kanton Tessin
Mellikon,Kanton Aargau
Mellingen,Kanton Aargau
Mels,Kanton St. Gallen
Meltingen,Kanton Solothurn
Mendrisio,Kanton Tessin
Ménières,Kanton Freiburg
Menziken,Kanton Aargau
Menzingen,Kanton Zug
Menznau,Kanton Luzern
Merenschwand,Kanton Aargau
Mergoscia,Kanton Tessin
Meride,Kanton Tessin
Merishausen,Kanton Schaffhausen
Mervelier,Kanton Jura élémont
Merzligen,Kanton Bern
Mesocco,Kanton Graubünden ësa
Messen,Kanton Solothurn
Mettau,Kanton Aargau
Mettembert,Kanton Jura élémont
Mettmenstetten,Kanton Zürich
Metzerlen-Mariastein,Kanton Solothurn
Mex,Kanton Tessin . Moritz
Mex,Kanton Waadt
Meyriez,Kanton Freiburg
Meyrin,Kanton Genf
Mézery-près-Donneloye,Kanton Waadt
Mézières,Kanton Waadt
Mézières (FR),Kanton Freiburg âne
Mezzovico-Vira,Kanton Tessin
Miécourt,Kanton Jura
Miège,Kanton Tessin
Mies,Kanton Waadt
Miglieglia,Kanton Tessin
Minusio,Kanton Tessin
Mirchel,Kanton Bern
Misery-Courtion,Kanton Freiburg
Missy,Kanton Waadt
Mitlödi,Kanton Glarus
Mogelsberg,Kanton St. Gallen
Möhlin,Kanton Aargau
Moiry,Kanton Waadt
Moleno,Kanton Tessin
Molinis,Kanton Graubünden
Mollens,Kanton Tessin
Mollens,Kanton Waadt
Mollis,Kanton Glarus
Molondin,Kanton Waadt
Mon,Kanton Graubünden
Mönchaltorf,Kanton Zürich
Monible,Kanton Bern
Monnaz,Kanton Waadt
Montagny (FR),Kanton Freiburg
Montagny-près-Yverdon,Kanton Waadt
Montalchez,Kanton Neuenburg
Montana,Kanton Tessin
Montaubion-Chardonney,Kanton Waadt
Montcherand,Kanton Waadt
Monte Carasso,Kanton Tessin
Monteggio,Kanton Tessin
Montenol,Kanton Jura
Montet (Glâne),Kanton Freiburg âne
Montfaucon,Kanton Jura -Montagnes
Montfavergier,Kanton Jura -Montagnes
Mönthal,Kanton Aargau
Montherod,Kanton Waadt
Monthey,Kanton Tessin
Montignez,Kanton Jura
Mont-la-Ville,Kanton Waadt
Montmagny,Kanton Waadt
Montmelon,Kanton Jura
Montmollin,Kanton Neuenburg  Ruz
Montpreveyres,Kanton Waadt
Montreux,Kanton Waadt
Montricher,Kanton Waadt
Montsevelier,Kanton Jura élémont
Mont-sur-Rolle,Kanton Waadt
Mont-Tramelan,Kanton Bern
Moosleerau,Kanton Aargau
Moosseedorf,Kanton Bern
Morbio Inferiore,Kanton Tessin
Morbio Superiore,Kanton Tessin
Morcote,Kanton Tessin
Mörel,Kanton Tessin Östlich Raron
Morens (FR),Kanton Freiburg
Morges,Kanton Waadt
Mörigen,Kanton Bern
Möriken-Wildegg,Kanton Aargau
Morissen,Kanton Graubünden
Morlon,Kanton Freiburg ère
Morrens,Kanton Waadt
Morschach,Kanton Schwyz
Mörschwil,Kanton St. Gallen
Mosen,Kanton Luzern
Mosnang,Kanton St. Gallen
Mosogno,Kanton Tessin
Môtiers,Kanton Neuenburg  Travers
Mötschwil,Kanton Bern
Moudon,Kanton Waadt
Moutier,Kanton Bern
Movelier,Kanton Jura élémont
Muggio,Kanton Tessin
Muhen,Kanton Aargau
Mühlau,Kanton Aargau
Mühleberg,Kanton Bern
Mühledorf (BE),Kanton Bern
Mühledorf (SO),Kanton Solothurn
Mühlehorn,Kanton Glarus
Mühlethurnen,Kanton Bern
Mülchi,Kanton Bern
Mulegns,Kanton Graubünden
Müllheim,Kanton Thurgau
Mülligen,Kanton Aargau
Mümliswil-Ramiswil,Kanton Solothurn
Mumpf,Kanton Aargau
Münchenbuchsee,Kanton Bern
Münchenstein,Kanton Basel
Münchenwiler,Kanton Bern
Münchringen,Kanton Bern
Münchwilen,Kanton Aargau
Münchwilen (TG),Kanton Thurgau ünchwilen
Mund,Kanton Wallis
Münsingen,Kanton Bern
Münster-Geschinen,Kanton Tessin
Münsterlingen,Kanton Thurgau
Muntelier,Kanton Freiburg
Müntschemier,Kanton Bern
Muolen,Kanton St. Gallen . Gallen
Muotathal,Kanton Schwyz
Mur,Kanton Waadt
Muralto,Kanton Tessin
Murgenthal,Kanton Aargau
Muri,Kanton Aargau
Muri bei Bern,Kanton Bern
Muriaux,Kanton Jura -Montagnes
Murist,Kanton Freiburg
Murten,Kanton Freiburg
Müstair,Kanton Graubünden
Müswangen,Kanton Luzern
Mutrux,Kanton Waadt
Mutten,Kanton Graubünden
Muttenz,Kanton Basel
Muzzano,Kanton Tessin
Näfels,Kanton Glarus
Naters,Kanton Wallis
Nax,Kanton Tessin érens
Naz,Kanton Waadt
Nebikon,Kanton Luzern
Neerach,Kanton Zürich
Neftenbach,Kanton Zürich
Neggio,Kanton Tessin
Nendaz,Kanton Tessin
Nennigkofen,Kanton Solothurn
Nenzlingen,Kanton Basel
Nesslau-Krummenau,Kanton St. Gallen
Netstal,Kanton Glarus
Neuchâtel,Kanton Neuenburg âtel
Neudorf,Kanton Luzern
Neuendorf,Kanton Solothurn äu
Neuenegg,Kanton Bern
Neuenhof,Kanton Aargau
Neuenkirch,Kanton Luzern
Neuhausen am Rheinfall,Kanton Schaffhausen

Neuheim,Kanton Zug
Neunforn,Kanton Thurgau
Neunkirch,Kanton Schaffhausen
Neyruz (FR),Kanton Freiburg
Neyruz-sur-Moudon,Kanton Waadt
Nidau,Kanton Bern
Nidfurn,Kanton Glarus
Niederbipp,Kanton Bern
Niederbuchsiten,Kanton Solothurn äu
Niederbüren,Kanton St. Gallen
Niederdorf,Kanton Basel
Niedergesteln,Kanton Tessin
Niederglatt,Kanton Zürich
Niedergösgen,Kanton Solothurn ösgen
Niederhasli,Kanton Zürich
Niederhelfenschwil,Kanton St. Gallen
Niederhünigen,Kanton Bern
Niederlenz,Kanton Aargau
Niedermuhlern,Kanton Bern
Niederönz,Kanton Bern
Niederösch,Kanton Bern
Niederried bei Interlaken,Kanton Bern
Niederried bei Kallnach,Kanton Bern
Niederrohrdorf,Kanton Aargau
Niederstocken,Kanton Bern
Niederurnen,Kanton Glarus
Niederwald,Kanton Tessin
Niederweningen,Kanton Zürich
Niederwil,Kanton Aargau
Niederwil,Kanton Solothurn
Nods,Kanton Bern
Noflen,Kanton Bern
Noiraigue,Kanton Neuenburg  Travers
Noréaz,Kanton Freiburg
Nottwil,Kanton Luzern
Novaggio,Kanton Tessin
Novalles,Kanton Waadt
Novazzano,Kanton Tessin
Noville,Kanton Waadt
Nufenen,Kanton Graubünden
Nuglar-St. Pantaleon,Kanton Solothurn
Nunningen,Kanton Solothurn
Nürensdorf,Kanton Zürich ülach
Nusshof,Kanton Basel
Nuvilly,Kanton Freiburg
Nyon,Kanton Waadt

Oberägeri,Kanton Zug
Oberbalm,Kanton Bern
Oberbipp,Kanton Bern
Oberbözberg,Kanton Aargau
Oberbuchsiten,Kanton Solothurn äu
Oberbüren,Kanton St. Gallen
Oberburg,Kanton Bern
Oberdiessbach,Kanton Bern
Oberdorf,Kanton Solothurn
